CODE;ENGLISH;FRENCH;GERMAN;POLISH;SPANISH;HUNGARIAN;CZECH;HUNGARIAN;DUTCH;PORTUGUESE;RUSSIAN;FINNISH;;x;;;;;;;;;;;;;;;;
AAB;앤티가바부다;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CUR_sar_government;퀴라소 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CUR_socialist_democracy;퀴라소 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CUR_proletarian_dictatorship;퀴라소 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CUR_proletarian_dictatorship1;퀴라소 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CUR_nationalist_dictatorship;퀴라소국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CUR_theocracy;퀴라소;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CUR_populist_dictatorship;퀴라소국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CUR_absolute_monarchy;퀴라소 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CUR_hms_government;퀴라소 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CUR_hms_government1;퀴라소 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CUR_democracy;퀴라소 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CUR_democracy1;퀴라소 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI;케이맨;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI_presidential_dictatorship;케이맨 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI_colonial_government;케이맨 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI_mandate_government;케이맨 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI_sar_government;케이맨 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI_socialist_democracy;케이맨 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI_proletarian_dictatorship;케이맨 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI_proletarian_dictatorship1;케이맨 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI_nationalist_dictatorship;케이맨국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI_theocracy;케이맨;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI_populist_dictatorship;케이맨국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI_absolute_monarchy;케이맨 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI_hms_government;케이맨 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI_hms_government1;케이맨 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI_democracy;케이맨 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYI_democracy1;케이맨 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP;키프로스;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP_presidential_dictatorship;키프로스 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP_colonial_government;키프로스 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP_mandate_government;키프로스 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP_sar_government;키프로스 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP_socialist_democracy;키프로스 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP_proletarian_dictatorship;키프로스 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP_proletarian_dictatorship1;키프로스 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP_nationalist_dictatorship;키프로스 그리스국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP_theocracy;키프로스;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP_populist_dictatorship;키프로스국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP_absolute_monarchy;키프로스 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP_hms_government;키프로스 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP_hms_government1;키프로스 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP_democracy;키프로스 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CYP_democracy1;키프로스 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH;체코슬로바키아;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH_presidential_dictatorship;체코슬로바키아 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH_colonial_government;체코슬로바키아 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH_mandate_government;체코슬로바키아 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH_sar_government;체코슬로바키아 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH_socialist_democracy;체코슬로바키아 사회주의 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH_proletarian_dictatorship;체코슬로바키아 사회주의 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH_proletarian_dictatorship1;체코슬로바키아 사회주의 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH_nationalist_dictatorship;체코슬로바키아국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH_theocracy;체코슬로바키아;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH_populist_dictatorship;체코슬로바키아국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH_absolute_monarchy;체코슬로바키아 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH_hms_government;체코슬로바키아 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH_hms_government1;체코슬로바키아 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH_democracy;체코슬로바키아 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
CZH_democracy1;체코슬로바키아 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG;다게스탄;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG_presidential_dictatorship;다게스탄 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG_colonial_government;다게스탄 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG_mandate_government;다게스탄 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG_sar_government;다게스탄 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG_socialist_democracy;다게스탄 소비에트 사회주의 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG_proletarian_dictatorship;다게스탄 소비에트 사회주의 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG_proletarian_dictatorship1;다게스탄 소비에트 사회주의 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG_nationalist_dictatorship;다게스탄 이슬람국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG_theocracy;다게스탄;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG_populist_dictatorship;다게스탄국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG_absolute_monarchy;다게스탄 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG_hms_government;다게스탄 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG_hms_government1;다게스탄 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG_democracy;다게스탄 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAG_democracy1;다게스탄 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI;베트남;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI_presidential_dictatorship;베트남 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI_colonial_government;코친차이나 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI_mandate_government;코친차이나 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI_sar_government;코친차이나 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI_socialist_democracy;베트남 사회주의 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI_proletarian_dictatorship;베트남 사회주의 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI_proletarian_dictatorship1;베트남 사회주의 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI_nationalist_dictatorship;베트남국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI_theocracy;베트남;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI_populist_dictatorship;베트남국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI_absolute_monarchy;베트남 제국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI_hms_government;베트남국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI_hms_government1;베트남국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI_democracy;베트남 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAI_democracy1;베트남 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR;다르푸르;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR_presidential_dictatorship;다르푸르 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR_colonial_government;다르푸르 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR_mandate_government;다르푸르 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR_sar_government;다르푸르 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR_socialist_democracy;다르푸르 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR_proletarian_dictatorship;다르푸르 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR_proletarian_dictatorship1;다르푸르 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR_nationalist_dictatorship;다르푸르국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR_theocracy;다르푸르;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR_populist_dictatorship;다르푸르국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR_absolute_monarchy;다르푸르 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR_hms_government;다르푸르 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR_hms_government1;다르푸르 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR_democracy;다르푸르 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DAR_democracy1;다르푸르 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR;독일;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR_presidential_dictatorship;독일국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR_colonial_government;동부독일 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR_mandate_government;동부독일 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR_sar_government;동부독일 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR_socialist_democracy;독일 민주공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR_proletarian_dictatorship;독일 민주공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR_proletarian_dictatorship1;독일 민주공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR_nationalist_dictatorship;대독일국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR_theocracy;독일국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR_populist_dictatorship;대독일국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR_absolute_monarchy;독일 제국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR_hms_government;독일 제국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR_hms_government1;독일 제국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR_democracy;독일 연방공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DDR_democracy1;독일 연방공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN;덴마크;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN_presidential_dictatorship;덴마크 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN_colonial_government;덴마크 보호령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN_mandate_government;덴마크 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN_sar_government;덴마크 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN_socialist_democracy;덴마크 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN_proletarian_dictatorship;덴마크 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN_proletarian_dictatorship1;덴마크 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN_nationalist_dictatorship;덴마크국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN_theocracy;덴마크;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN_populist_dictatorship;덴마크국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN_absolute_monarchy;덴마크 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN_hms_government;덴마크 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN_hms_government1;덴마크 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN_democracy;덴마크 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DEN_democracy1;덴마크 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI;지부티;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI_presidential_dictatorship;지부티 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI_colonial_government;코트디소말리 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI_mandate_government;코트디소말리 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI_sar_government;코트디소말리 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI_socialist_democracy;지부티 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI_proletarian_dictatorship;지부티 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI_proletarian_dictatorship1;지부티 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI_nationalist_dictatorship;지부티국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI_theocracy;지부티;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI_populist_dictatorship;지부티국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI_absolute_monarchy;지부티 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI_hms_government;지부티 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI_hms_government1;지부티 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI_democracy;지부티 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DJI_democracy1;지부티 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC;도미니카;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC_presidential_dictatorship;도미니카 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC_colonial_government;도미니카 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC_mandate_government;도미니카 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC_sar_government;도미니카 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC_socialist_democracy;도미니카 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC_proletarian_dictatorship;도미니카 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC_proletarian_dictatorship1;도미니카 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC_nationalist_dictatorship;도미니카국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC_theocracy;도미니카;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC_populist_dictatorship;도미니카국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC_absolute_monarchy;도미니카 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC_hms_government;도미니카 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC_hms_government1;도미니카 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC_democracy;도미니카 연방;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DMC_democracy1;도미니카 연방;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM;도미니카;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM_presidential_dictatorship;도미니카 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM_colonial_government;산토도밍고 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM_mandate_government;산토도밍고 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM_sar_government;산토도밍고 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM_socialist_democracy;도미니카 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM_proletarian_dictatorship;도미니카 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM_proletarian_dictatorship1;도미니카 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM_nationalist_dictatorship;도미니카국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM_theocracy;도미니카;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM_populist_dictatorship;도미니카국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM_absolute_monarchy;산토도밍고 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM_hms_government;산토도밍고 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM_hms_government1;도미니카 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM_democracy;도미니카 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DOM_democracy1;도미니카 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA;드라비다스탄;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA_presidential_dictatorship;드라비다스탄 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA_colonial_government;드라비다스탄 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA_mandate_government;드라비다스탄 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA_sar_government;드라비다스탄 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA_socialist_democracy;드라비다스탄 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA_proletarian_dictatorship;드라비다스탄 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA_proletarian_dictatorship1;드라비다스탄 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA_nationalist_dictatorship;드라비다스탄국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA_theocracy;드라비다스탄;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA_populist_dictatorship;드라비다스탄국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA_absolute_monarchy;드라비다스탄 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA_hms_government;드라비다스탄 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA_hms_government1;드라비다스탄 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA_democracy;드라비다스탄 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DRA_democracy1;드라비다스탄 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA;다야크;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA_presidential_dictatorship;다야크 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA_colonial_government;다야크 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA_mandate_government;다야크 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA_sar_government;다야크 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA_socialist_democracy;다야크 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA_proletarian_dictatorship;다야크 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA_proletarian_dictatorship1;다야크 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA_nationalist_dictatorship;다야크국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA_theocracy;다야크;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA_populist_dictatorship;다야크국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA_absolute_monarchy;다야크 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA_hms_government;다야크 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA_hms_government1;다야크 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA_democracy;다야크 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DYA_democracy1;다야크 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG;단치히;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG_presidential_dictatorship;단치히 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG_colonial_government;단치히 자유시;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG_mandate_government;단치히 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG_sar_government;단치히 자유시;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG_socialist_democracy;단치히 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG_proletarian_dictatorship;단치히 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG_proletarian_dictatorship1;단치히 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG_nationalist_dictatorship;단치히국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG_theocracy;단치히;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG_populist_dictatorship;단치히국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG_absolute_monarchy;단치히 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG_hms_government;단치히 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG_hms_government1;단치히 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG_democracy;단치히 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
DZG_democracy1;단치히 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI;라파누이;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI_presidential_dictatorship;라파누이 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI_colonial_government;라파누이 도독령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI_mandate_government;라파누이 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI_sar_government;라파누이 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI_socialist_democracy;라파누이 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI_proletarian_dictatorship;라파누이 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI_proletarian_dictatorship1;라파누이 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI_nationalist_dictatorship;라파누이국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI_theocracy;라파누이;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI_populist_dictatorship;라파누이국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI_absolute_monarchy;라파누이 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI_hms_government;라파누이 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI_hms_government1;라파누이 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI_democracy;라파누이 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
EAI_democracy1;라파누이 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA;동카프리비;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA_presidential_dictatorship;동카프리비 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA_colonial_government;동카프리비 자치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA_mandate_government;동카프리비 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA_sar_government;동카프리비 반투스탄;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA_socialist_democracy;동카프리비 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA_proletarian_dictatorship;동카프리비 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA_proletarian_dictatorship1;동카프리비 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA_nationalist_dictatorship;동카프리비국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA_theocracy;동카프리비;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA_populist_dictatorship;동카프리비국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA_absolute_monarchy;동카프리비 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA_hms_government;동카프리비 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA_hms_government1;동카프리비 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA_democracy;동카프리비 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECA_democracy1;동카프리비 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECU;에콰도르;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECU_presidential_dictatorship;에콰도르 공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECU_colonial_government;에콰도르 도독령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECU_mandate_government;에콰도르 위임통치령;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECU_sar_government;에콰도르 자치공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECU_socialist_democracy;에콰도르 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECU_proletarian_dictatorship;에콰도르 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECU_proletarian_dictatorship1;에콰도르 인민공화국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECU_nationalist_dictatorship;에콰도르국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECU_theocracy;에콰도르;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECU_populist_dictatorship;에콰도르국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
ECU_absolute_monarchy;에콰도르 왕국;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
