EVT_8004329_A;경찰을 보내서 이 비행청소년들을 처리하라!;;;;;;;;;;;x
EVT_8004329_B;그들의 요구 중 일부를 충족시킬 수 있을 것이다.;;;;;;;;;;;x
EVT_8004330_NAME;1968년 프랑크푸르트 폭파사건;;;;;;;;;;;x
EVT_8004330_DESC;1968년 4월 2일, 신생 극좌 테러조직 적군파가 프랑크푸르트 카우프하우스 슈나이더 백화점에 불을 질러 약 20만달러의 피해를 입혔습니다. 폭탄이 점화되자 한 조직원은 인근 공중전화에서 '이번 일은 정치적 보복이다!'라고 독일통신사에 외쳤습니다. 당시 가게가 문을 닫아 아무도 다치지 않았지만, 이 테러는 70년대부터 90년대까지 이어지는 극좌 연쇄 테러의 서막일 뿐이었습니다. 이들 테러 단체 일부는 국제 테러단체(특히 팔레스타인 무장단체)와 연관이 있었으며 동독의 공산정권과 도움을 주고받기도 했습니다.;;;;;;;;;;;x
EVT_8004330_A;먹구름이 다가온다...;;;;;;;;;;;x
EVT_8004331_NAME;뮌헨 참사;;;;;;;;;;;x
EVT_8004331_DESC;$YEAR$년 하계 올림픽이 뮌헨에서 일어난 참사로 인해 먹구름이 끼었습니다. 올림픽 기간에 한 테러조직이 올림픽 선수촌에 침입해 이스라엘 선수와 감독, 관계자 등 11명을 인질로 잡고 아파트로 들어갔습니다. 저항하던 인질 중 2명이 침입 과정에서 숨졌고, 이후 경찰과의 대치 상황이 18시간 가까이 이어졌습니다. 같은 날 저녁 늦게 테러범들과 나머지 인질들은 미정의 아랍 국가로 향하는 비행기에 탑승하기 위해 헬리콥터를 통해 인근 군용비행장으로 이동했습니다. 독일 당국은 그곳에서 매복작전을 벌일 계획이었지만, 그들의 수를 과소평가하는 바람에 수모를 당했습니다. 이에 따라 구조 시도는 실패했고, 이어진 총격전으로 테러범 5명, 경찰관 1명과 함께 인질 전원이 살해당하고 말았습니다. 이 사건은 독일 당국의 끔찍한 준비 부족을 보여주었고, 독일 당국은 두달도 채 지나지 않아 정예 대테러부대인 연방경찰 제9국경경비대를 창설했습니다.;;;;;;;;;;;x
EVT_8004331_A;슬픈 날이나 올림픽은 계속 진행해야 한다.;;;;;;;;;;;x
EVT_8004332_NAME;독일의 가을;;;;;;;;;;;x
EVT_8004332_DESC;적군파가 저지른 폭력행위의 정점은 1977년의 '독일의 가을'입니다. 1977년 4월 7일 서독의 법무장관이자 나치 부역자인 지크프리트 부바크 암살과 1977년 7월 30일 은행원 유르겐 폰토 납치살인미수는 위기의 시작을 알렸습니다. 1977년 9월 5일, 저명한 산업가 한스마르틴 슐라이어를 납치한 적군파는 석방을 대가로 정부가 수감한 바더-마인호프단 지도부의 석방을 요구했습니다. 1977년 10월 13일, 정부가 협상할 의사가 없다는 사실이 명백해지자 적군파는 팔레스타인 해방인민전선의 도움을 받아 루프트한자 여객기 란츠후트를 납치하는 등 추가 압박을 가하려 했습니다. 피랍된 비행기는 아라비아반도를 거쳐 소말리아의 수도 모가디슈에 상륙했고, 연방경찰 제9국경경비대 특공대는 습격을 통해 인질을 구출해냈습니다. 같은 날 바더-마인호프단 지도부는 교도소에서 총상을 입고 숨진 채 발견됐고, 이 때문에 납치범은 슐레이어를 처형했습니다. 적군파는 1990년대까지 테러 활동을 계속할 예정이었지만, 정부가 독재에 굴하지 않고 급진좌파의 테러공세로 인해 위기를 맞았다는 점은 오히려 독일 민주정의 힘을 입증했습니다.;;;;;;;;;;;x
EVT_8004332_A;야만적인 범죄로는 우리를 흔들지 못할 것이다!;;;;;;;;;;;x
EVT_8004333_NAME;옥토베르페스트 폭파사건;;;;;;;;;;;x
EVT_8004333_DESC;1980년 9월 26일, 서독 뮌헨의 옥토베르페스트 중앙출입구에서 급조된 폭발장치가 폭발해 13명이 숨지고 211명이 다쳤습니다. 이는 당시 전후 서독에서 가장 심한 테러행위였습니다. 이번 테러는 극우 성향의 지질학도 군돌프 쾰러의 범행으로 분석됐고, 그는 폭탄을 설치하다 사살당했습니다. 이 범행이 단독 범행인지 아닌지와 진정한 동기는 수년 동안 논쟁거리였습니다. 하원 선거운동 마지막 날에 테러가 발생하면서, 가해자 측이 이번 테러를 극좌 탓으로 돌리고, 북대서양조약기구 잔류를 후원하는 조직의 지원을 받아 사회자유연합의 정치를 취약하게 만들기 위해 거짓 폭로전을 계획하고 있었다는 추측이 무성했습니다.;;;;;;;;;;;x
EVT_8004333_A;슬프다.;;;;;;;;;;;x
EVT_8004334_NAME;서베를린 유흥업소 폭파사건;;;;;;;;;;;x
EVT_8004334_DESC;1986년 4월 5일, 서베를린 프리데나우 지역에서 라 벨레라는 유흥업소가 폭격을 당해 3명이 숨지고 229명이 다쳤습니다. 당시 유흥업소에는 미군 병사들이 자주 드나들었기에, 미국인 2명이 죽고 79명이 부상을 입었으며, 일부는 폭발로 인한 부상 등으로 영구적인 불구가 됐습니다. 이후 트리폴리에서 동베를린 주재 자국 대사관으로 일이 잘 처리된 것을 축하하는 전문을 보내던 것을 당국이 가로채면서 리비아가 폭탄테러의 원인으로 지목됐습니다. 폭격 2주 전 지중해에서 리비아는 미국과 해전을 벌였고, 때문에 카다피는 아랍인에게 대미국 공격을 선동했습니다.;;;;;;;;;;;x
EVT_8004334_A;비극이다!;;;;;;;;;;;x
EVT_8004335_NAME;서베를린 유흥업소 폭파사건;;;;;;;;;;;x
EVT_8004335_DESC;1986년 4월 5일, 서베를린 프리데나우 지역에서 라 벨레라는 유흥업소가 폭격을 당해 3명이 숨지고 229명이 다쳤습니다. 당시 유흥업소에는 미군 병사들이 자주 드나들었기에, 미국인 2명이 죽고 79명이 부상을 입었으며, 일부는 폭발로 인한 부상 등으로 영구적인 불구가 됐습니다. 이후 트리폴리에서 동베를린 주재 자국 대사관으로 일이 잘 처리된 것을 축하하는 전문을 보내던 것을 당국이 가로채면서 리비아가 폭탄테러의 원인으로 지목됐습니다. 폭격 2주 전 지중해에서 미국과 리비아는 해전을 벌였고, 카다피는 아랍인에게 대미국 공격을 선동했습니다.이에 대한 보복으로 로널드 레이건 미국 대통령은 트리폴리와 벵가지에 대한 공습을 지시했습니다. 공식적인 목적은 교훈을 주고 리비아의 테러범 지원 및 훈련 역량을 줄이는 것이었지만, 카다피를 죽이려는 시도로 비쳐지기도 했습니다.;;;;;;;;;;;x
EVT_8004335_A;이 비열한 공격을 용서하지 않겠다!;;;;;;;;;;;x
EVT_8004335_B;평정을 유지하자.;;;;;;;;;;;x
EVT_8004336_NAME;총탄의 해;;;;;;;;;;;x
EVT_8004336_DESC;1992년 독일 정부가 적군파의 현재 주요 활동 분야가 수감된 대원의 석방 임무라고 평가했습니다. 조직을 더욱 약화하기 위해 정부는 앞으로 적군파가 폭력적인 공격을 자제한다면 일부 수감자들을 석방하겠다 선언했습니다. 이후 적군단은 '단계적 감소'을 선언하고 중대한 활동을 자제하겠다는 뜻을 밝혔습니다. 적군파가 취한 마지막 중대 조치는 1993년 3월 27일, 근무중이던 교도관들을 극복하고 폭발물을 심어 폭파함으로써 바이테르슈타트의 신설 교도소를 폭파하는 일이었습니다. 중상자는 없었지만 이번 작전으로 1억2300만도이치마르크(5000만유로 이상)에 달하는 재산피해가 발생했고, 1993년 개장을 목표로 했던 부지 준공도 4년이나 미뤄졌습니다. 1998년 4월 20일 적군파는 로이터 통신에게 해체를 알리는 독일어 8쪽 분량의 팩스를 보냈습니다. 독일의 민주정을 위협하던 최대의 적이 건국 마침내 사라졌습니다.;;;;;;;;;;;x
EVT_8004336_A;공화국은 안전하다.;;;;;;;;;;;x
EVTDESC1512327;국제연합 신탁통치위원회가 국제연합 주재 $COUNTRY$ 대사에게 연락해 이전에 해체된 국가의 일부로 이루어진 신탁통치령을 운영할 영광을 제안했습니다. 국제연합의 의견은 '$FROMCOUNTRY$의 현재 불안정성과 저개발에 비추어 볼 때 신탁통치가 $FROMCOUNTRY$의 궁극적인 독립성을 보다 안정적으로 도울 수 있다'입니다. 이 제안을 거절하면 $FROMCOUNTRY$은(는) 자동으로 독립해 모든 장애물을 스스로 부담해야 합니다. 신탁통치권을을 수임하면 관대함에 대한 보상으로 $FROMCOUNTRY$의 자원에 대한 독점적인 접근권을 획득할 수 있습니다. 신탁통치령/위임통치령 정부들은 잠시 후에 독립을 추구하기 시작할 것이고, 이를 막으려 한다면 불명예스러운 대가를 치르게 될 것입니다.;;;;;;;;;;;x
restore_jap_emperor_power_title;천황의 집행권 복원;;;;;;;;;;;x
restore_jap_emperor_power_desc;대부분의 헌법상의 군주들과는 달리, 천황은 명목상의 최고 통치자가 아닙니다. 헌법 제65조는 내각의 집행권을 명시하는데, 바로 총리가 지휘를 총괄합니다. 천황은 일본 자위대의 총사령관 또한 아닙니다. 1954년 일본 자위대법도 명시적으로 수상이 지휘합니다. 천황의 권한은 오직 중요한 의례적인 기능에만 국한됩니다. 그러나 바로 지금, 승전한 연합국들이 강요한 이 부끄러운 제도를 끝내고 적절한 국가원수로서 천황에게 전권을 부여할 때가 왔습니다!;;;;;;;;;;;x
change_ruling_party;최근 여당 지명;;;;;;;;;;;x
change_ruling_party_desc;새로운 여당을 다시 뽑으려면 시간이 더 필요합니다.;;;;;;;;;;;x
EVTDESC1512326;"$COUNTRY$ 군주에게 부여된 권력에 따라 현 정부는 여기서 해산하며 현 정부를 대신하여 이끌 다음 당사자를 임명하겠습니다. 현 정당은 국민들의 신뢰를 얻지 못해 통치 권한을 상실했고, 이로 인해 군주는 민의에 부응할 새 정부를 설치할 조치를 합법적으로 취했습니다." 신당을 지지하는 많은 사람들은 왕실의 선언에 환호하며 군주의 행동을 칭찬했습니다. 그러나 합헌적 과민반응에 반대하는 운동이 날로 증가하고 있는 것 같습니다. 새로 임명된 정당이 $COUNTRY$의 다수 이념을 대표하지 않을 경우 군주의 결정은 헌법 위기를 촉발할 수 있습니다.;;;;;;;;;;;x
appoint_ruling_party_title;여당 지명;;;;;;;;;;;x
appoint_ruling_party_desc;우리가 입헌군주제이긴 하지만, 중대한 국가원수의 재량권은 여전히 군주와 그 대리인인 총독이 의회를 해산하고 새로운 의회를 임명할 수 있도록 권리를 보장합니다. 우리가 민주주의 국가이므로 의회의 최대정당이 아닌 다른 정당을 여당에 임명한다면 헌법상의 위기를 초래할 위험성도 있겠으나 비상시에 유용할 것입니니다. 이 결정은 6개월에 한 번 현 정부가 여소야대일 경우에만 내릴 수 있습니다.;;;;;;;;;;;x
EVTDESC1512325;2016년 10월 13일(현지시각) 푸미폰 아둔야뎃 타이 국왕이 방콕의 시리라즈 병원에서 향년 88세의 나이로 사망했습니다. 다음날 그의 시신은 관례인 불상을 씻기는 의식을 위해 자동차 행렬과 함께 대궁으로 옮겨졌습니다. 이 의식은 외아들이자 왕위계승자인 마하 와치랄롱꼰왕자가 피만 라타야 왕궁 주재했습니다. 하루 뒤인 10월 14일 16시 35분 고인의 시신이 시라이라즈 병원에서 대궁으로 옮겨졌습니다. 수천명의 유족들이 '왕중왕'에 대한 애정을 과시하며 이 행렬에 함께했습니다. 이 행렬은 17시에 대궁에 도착했습니다.;;;;;;;;;;;x
EVTDESC1512324;독일 외채 총회는 1952년 2월 28일부터 1952년 8월 28일 사이에 열렸습니다. 런던 채무협정은 2차 세계대전 전후의 여러 가지 다른 형태의 독일 부채를 다루었습니다. 그들 중 일부는 배상금 조달 시도에서 직접적으로 발생했고, 다른 일부는 주로 독일 기업과 정부에 대한 미국 투자자들이 행한 광범위한 대출을 반영했습니다. 독일의 부채는 미국, 프랑스, 영국의 정부 및 민간 은행에게 진 빚에 더해 1930년대에 채무불이행을 선언한 1920년대의 부채까지 합쳐 160억마르크를 기록했는데, 독일은 평판을 회복하기 위해 그 빚을 갚기로 결정했습니다. 또 1953년 런던 채무협정에 따라 미국은 독일이 전후 대출한 금액의 50퍼센트를 줄여 약 150억마르크로 빚을 탕감했고, 30년 동안 천천히 갚도록 했습니다. 이는 빠르게 성장하는 독일 경제에 매우 작은 영향만을 미쳤습니다.;;;;;;;;;;;x
tax_boost_modifier;부채 탕감;;;;;;;;;;;x
tax_boost_modifier_desc;채권국들이 납세 신고를 높이면서 부채 탕감을 제안했습니다.;;;;;;;;;;;x
reducing_corruption;반부패운동;;;;;;;;;;;x
reduce_corruption_title;반부패운동;;;;;;;;;;;x
reduce_corruption_desc;정부에는 공공의 것인 서비스를 이용함으로써 정부 재원을 고갈시키는 부패한 요소들이 여럿 있습니다. 이는 우리 경제에 치명적인 영향을 끼쳐왔으며, 사기꾼들을 근절하는 반부패운동을 시작함으로써 완화할 수 있습니다. 공무원, 군대, 사회 엘리트 계층에 걸쳐 있는 이 운동의 목표들은 석 내키지 않을 것이며, 결국 정의를 회피하기 위해 정변을 일으킬 수도 있습니다.;;;;;;;;;;;x
EVTDESC1512323;고위 공무원들과 군 수뇌부가 반부패운동을 가리켜 정부가 여당에 비협조적인 세력을 숙청하려는 시도라고 비난했습니다. 물론 사실이 아니지만 반부패운동에 적대적인 그들의 연설은 군과 공무원의 상당 부분에 영향을 미쳤습니다. 이를 통해 $COUNTRY$에서 장교가 군사정변을 주도할 가능성이 크게 높아집니다.;;;;;;;;;;;x
united_malaya_title;말라야 연방 결성;;;;;;;;;;;x
united_malaya_desc;통일되고 문명적인 말레이 민족의 연방이 우리나라가 대말레이시아의 꿈을 실현할 수 있도록 해줄 것입니다. 아마 운이 우리 편이라면 말레이반도와 서보르네오를 아우르는 훨씬 더 큰 말레이시아로 가는 첫걸음이 될 수 있을 것 같습니다.;;;;;;;;;;;x
add_more_arab_title;다양성 수용;;;;;;;;;;;x
add_more_arab_desc;국민들이 자신들을 하나의 획일적인 아랍인이 아닌 지역집단에 소속된 이름으로 불리기를 갈망합니다. 그들은 분리가 아니라 오히려 동화의 완화를 추구합니다. 아마도 국내의 다양성 요구에 대처하혀면 범아랍 동화정책을 완화해야 할 것입니다.;;;;;;;;;;;x
remove_more_arab_title;범아랍화 추진;;;;;;;;;;;x
remove_more_arab_desc;문화연합은 동포끼리 공유하는 유대만큼 강합니다. 이와 같이 $COUNTRY$의 다양성을 촉진하는 것은 필연적으로 국가의 정체성 의식을 희석하고 잠재적으로 분리주의자들의 움직임을 야기할 것입니다. 그러므로 범아랍 연합을 강하게 유지하려면 $COUNTRY$에 속하는 이들을 강제로 동화시키는 계획에 착수해야 합니다.;;;;;;;;;;;x
unite_greece_title;그리스 통일;;;;;;;;;;;x
unite_greece_desc;그리스 내전은 1943년의 좌익-우익 간 이념 투쟁에서 비롯했습니다. 1944년, 각국은 제2차 세계대전 중 독일-이탈리아 점령군(1941-45년)이 물러나면서 발생한 전력상의 공백을 목표로 삼았습니다. 내전의 첫 징후는 독일 점령기(1942-44년)에 발생했습니다. 그리스 망명정부가 국내 정세에 영향을 미칠 수 없게 되자 서로 다른 정치이념을 가진 다양한 저항 단체들이 생겨났고, 좌파민족해방전선과 그리스 공산당이 지휘하는 그리스 인민해방군이 주도적인 위치를 선점했습니다. 이제 두 경쟁적인 그리스 정부가 같아졌으므로 마침내 국가를 통일할 수 있습니다!;;;;;;;;;;;x
EVTDESC1512322;점령 초기, 연합군은 독일 산업의 잔재를 해체하기 시작했습니다. 공장과 기계, 철도체계를 해체한 연합국은 이 모든 것을 자국으로 운송했습니다. 독일 상선단과 다른 모든 배들도 연합국에게 넘겨졌습니다. 연합국은 이외에도 약 25억달러 규모의 외국인 주식을 몰수했으며, 기타 독일 산업의 생산량 일부를 강탈했습니다. 철강과 석탄 등 공산품도 대거 출하해 자국으 반출했습니다. 후에 서독 연합군은 마셜 계획을 지지하는 입장을 누그러뜨렸고, 동독은 1953년까지 공산품과 원자재를 소련에 계속 전달했습니다.;;;;;;;;;;;x
EVTDESC1512319;어젯밤 국제연합 주재 $FROMCOUNTRY$ 대사가 $COUNTRY$의 식민주의를 공격하는 연설을 했습니다. 그는 합법적으로 $FROMCOUNTRY_ADJ$에 속하는 식민지의 즉각 반환을 요구하며, 이를 이행하지 않을 경우 불법적으로 제국주의를 펼치는 $COUNTRY$을(를) 비난하고 $COUNTRY$에 대한 제재를 촉구하는 결의안을 국제연합 총회에 상정할 것입니다. 잠재적인 해결책이 어떻든 간에 분명히 손해를 볼테니 $FROMCOUNTRY$에게 양보해야 할까요?;;;;;;;;;;;x
EVTDESC1512320;$FROMCOUNTRY$이(가) 우리의 정당한 영토 반환 요구를 수용하고 국제연합의 후원을 받아 해당 지역을 $COUNTRY$에게 양도했습니다. 이날은 세계 역사에서 $FROMCOUNTRY$의 제국주의에서 비롯한 사악한 지배가 마침내 신성한 우리 땅에서 사라진 날입니다. 국민들이 이 위대한 승리를 위해 정부를 응원하는 가운데 $CAPITAL$에서 축하행사가 벌어지고 있습니다.;;;;;;;;;;;x
EVTDESC1512321;$FROMCOUNTRY$이(가) 우리의 정당한 영토 반환 요구를 거부했습니다. 그들은 해당 영토가 $FROMCOUNTRY$의 필수적인 구성요소이므로 $COUNTRY$에는 영유권이 없다고 주장합니다. 물론 이는 명백하게 허위사실이 며, 때문에 국제연합 총회에 $FROMCOUNTRY$의 제국주의를 비난하고 $FROMCOUNTRY$에 대한 제재를 촉구하는 결의안을 발의했습니다.;;;;;;;;;;;x
decolonise_request;불법적 식민화;;;;;;;;;;;x
demand_colonial_cores_title;$COUNTRY$ 영유권 보유 지역 식민화 중단 요구;;;;;;;;;;;x
demand_colonial_cores_desc;한 식민제국이 우리나라의 영유권 보유 지역을 식민지로 지배하고 있습니다. 이는 식민지배라는 악을 신성한 우리 땅에서 몰아내라고 요구하는 $COUNTRY$ 사람들에게 받아들일 수 없는 일입니다. 이 사건은 식민지 지배국가에 우리 영토를 반환해달라는 요청을 보낼 것입니다. 그들은 이 요청을 수락하거나 거부할 것입니다. 참고로 한 식민제국 당 10년에 한 번만 해당 요구를 보낼 수 있습니다;;;;;;;;;;;x
EVTDESC1512318;1949년 12월 27일 인도네시아 합중국이 실현되면서 동인도네시아는 새로운 연방의 구성원이 되었습니다. 합중국을 네덜란드가 강요한 불법적인 정권으로 여겼던 인도네시아의 많은 지역 여론에 따라 중앙정부가 연방주들을 차례차례 합병하기 시작했습니다. 그러나 자바인이 적고 기독교도가 많았던 동인도네시아인 대다수는 단일국가로의 움직임에 반대했습니다.;;;;;;;;;;;x
EVTDESC1512317;위험한 외채 축적이 수년에 걸쳐 발생한 상태에서 국제자본시장이 라틴아메리카가 대출금을 갚을 수 없다는 사실을 인식하기 시작하면서 채무 위기가 시작됐습니다. 은행들은 금융공황을 피하기 위해 어떻게든 부채를 재조정해야만 했습니다. 이러한 재조정은 보통 매우 엄격한 조건을 가진 새로운 대출과 더불어 채무국들이 국제통화기금의 개입을 받아들이도록 하는 요구 조건도 포함했습니다. 위기를 늦추고 끝내는 전략에는 여러 단계가 있었습니다. 국제통화기금은 채무국들의 정부 지출을 줄이기 위해 지불금액을 재조정했습니다. 나중에 세계은행은 시장 개방을 장려했습니다. 마지막으로 이러한 국가들이 갚아야 할 할당량을 완전히 갚지 못할 것이라는 사실을 인식한 미국과 국제통화기금은 채무 완화를 추진했습니다. $YEAR$년의 부채 위기는 라틴아메리카 역사상 가장 심각했습니다. 경제 성장이 정체되고, 실업률이 높은 수준으로 상승했고, 인플레이션은 중산층의 구매력을 낮췄습니다. 사실 1980년 이후 10년 동안 도시 지역의 실질임금은 실제로 20-40퍼센트 정도 떨어졌습니다.;;;;;;;;;;;x
EVTDESC1512316;제2차 세계대전 동안 장비 및 군수품의 생산과 보급을 위한 자금, 사람, 천연자원, 군수물자 동원은 전쟁의 중요한 요소입니다. 전쟁이 끝난 현재 국내에는 수많은 무기 및 기계가 비축된 상태입니다. 이 비축분을 폐기업자들에게 빠른 현금을 주고 팔 수도 있고, 향후 전쟁에 사용할 수 있도록 안전한 창고에 보관할 수도 있습니다.;;;;;;;;;;;x
generic_land_reform_title;토지개혁 시행;;;;;;;;;;;x
generic_land_reform_desc;토지 소유에 관한 법률, 규정 또는 관습의 변경 등을 아우르는 토지개혁은 정부가 주도하거나 정부가 지원하는 재산(일반적으로 농업용지)을 재분배하는 행위입니다. 현재 영유권 보유 지역 중에서 식민주이면서 해외에 위치하지 않은 지역이 있습니다. 이 결정은 주 전역에 걸쳐 관료 승격을 5퍼센트 높임으로써 식민주의 주 승격을 가속화할 수 있게 해 줄 것입니다.;;;;;;;;;;;x
generic_land_reform;토지개혁 시행;;;;;;;;;;;x
EVTDESC1512315;불만의 증가는 결국 정변으로 이어졌고, 결국 1954년 2월 시샤클리 정권이 무너졌습니다. 이 정변을 주모한 자들은 시리아 공산당원, 드루즈인 장교, 바트당원 등이 있으며, 이라크인들의 후원이 있었을 가능성도 있습니다. 그는 또한 바트당원으로 유명한 젊은이 아드난 알 말키 등 시리아군의 현역 장교들을 다수 체포했습니다. 반시샤클리 운동을 주도한 사람은 아타시 전 대통령과 노련한 드루즈인 지도자 술탄 알 아트라시입니다. 가장 큰 규모의 반시샤클리 회의는 홈스에 있는 아타시의 집에서 열렸습니다. 시샤클리는 아타시와 아트라쉬의 아들 아드난과 만수르를 체포함으로써 이에 대응했습니다. 반란이 절정에 이르자 시샤클리는 시리아를 내전으로 끌어들이기를 거부하며 물러섰습니다. 처음에 시샤클리는 레바논으로 도주했지만 드루즈인 지도자 카말 점블라가 살해를 위협하자 브라질로 도주했습니다.;;;;;;;;;;;x
EVTDESC1512314;1958년 2월 1일 범아랍국가를 향한 첫걸음으로 설립된 아랍 연합공화국은 시리아의 정치/군사 지도부가 이집트 대통령 가말 압델 나세르에게 양국의 합병을 제안하면서 탄생했습니다. 범아랍주의적 정서는 전통적으로 시리아에서 매우 강했고, 나세르는 1956년 수에즈 전쟁 이후 아랍 전역에서 높은 인기를 누린 영웅이었습니다. 때문에 시리아에서는 나세르의 이집트와의 연합에 대해 상당한 대중의 지지가 있었습니다. 아랍 사회주의 부흥당(바트당)은 그러한 연합의 주도적 지지자입니다. 57년 중반 서방 강대국들은 시리아가 공산당의 인수에 가까질까 우려했습니다. 이로 인해 1957년 시리아 위기가 발생했고, 그 후 시리아인들은 이집트와의 연합에 대한 노력을 강화했습니다. 나세르는 시리아 대표단을 만나 '공산주의 정부를 제거해야 한다'고 주장했지만, 대표단은 '이집트와의 완전한 연합'만이 '공산주의 위협'을 종식할 수 있다고 경고했습니다.;;;;;;;;;;;x
change_arab_title;범아랍주의 수용;;;;;;;;;;;x
change_arab_desc;범아랍주의는 일명 아랍세계라고 부르는, 대서양에서 아라비아해에 이르는 북아프리카와 서아시아의 나라들의 통일을 지지하는 이념입니다. 아랍인끼리의 단일국가라는 견해의 주장은 아랍 민족주의(현대적 개념에서 아랍인은 언어, 문화, 민족성, 역사, 지리, 이해를 통해 통합된 민족이며, 한 아랍 국가가 바다에서 걸프만에 이르는 아랍인들을 통합할 것이라는 믿음)밀접한 관련이 있습니다. 범아랍주의는 또한 아랍 국가들이 적은 범위의 경제협력 및 동맹을 맺음으로써 외부 세력에 대항할 수 있도록 힘을 실어주기 위해 노력하고 있습니다.;;;;;;;;;;;x
remove_arab_title;아랍 민족 정체성 수용;;;;;;;;;;;x
remove_arab_desc;현대 아랍인들의 정치적 의식을 지배해온 사상이 막바지에 이르렀습니다. 그 사상이란 '불멸의 사명을 가진 유일한 아랍 국가'를 신봉하는 잘못된 믿음인 범아랍주의를 말합니다. 정점에 달한 범아랍주의는 한 나라의 체제를 작고 하찮게 보이게 만들 수 있었으나, 아랍 민족주의의 결함은 너무 쉽게 눈에 띄었습니다. 아랍 민족주의의 추상적인 원문, 즉 일상적인 경험의 세계를 벗어날 때 우연히 마주친 전세계의 남녀들은 아랍 민족주의 역사학의 작품에서는 찾아볼 수 없던 것들이었습니다.;;;;;;;;;;;x
EVTDESC1512312;1975년 오스트레일리아 헌법위기는 오스트레일리아 역사상 가장 큰 정치적, 헌법적 위기입니다. 1975년 11월 11일 오스트레일리아 노동당의 고프 휘틀램 총재가 해임되면서 사태는 절정에 달했는데, 존 커 총독은 당시 야당 지도자인 자유당의 말콤 프레이저를 총리로 임명했습니다. 1975년 10월 야당은 상원에 대한 지배권을 이용해 하원에서 통과된 세출법안의 통과를 연기했습니다. 야당은 휘틀램이 하원의원 선거를 소집하지 않는 한 입장을 이어가겠다고 밝히고 커가 이들의 요구에 응하지 않으면 휘틀램을 해임할 것을 촉구했습니다. 휘틀램은 커가 자신을 해고하지 않을 것이라고 믿었고, 커는 휘틀램의 이 개념을 교란하기 위해 일단 아무 것도 하지 않았습니다. 1975년 11월 11일 휘틀램은 교착상태를 타개하기 위한 시도로 반쪽짜리 선거를 실시하려고 했습니다. 그가 커의 선거 승인을 얻으려고 갔을 때 커는 대신 그를 총리로 일축했고 그 직후에 프레이저를 그의 자리에 앉혔습니다.;;;;;;;;;;;x
minority_government;여소야대;;;;;;;;;;;x
form_uk_title;대브리튼 복원;;;;;;;;;;;x
form_uk_desc;대브리튼 왕국은 1707년 연합법에 의거해 잉글랜드 왕국과 스코틀랜드 왕국이 연합한 결과입니다. 1801년 대브리튼 왕국은 이웃한 아일랜드 왕국(잉글랜드령)과 연합해 '대브리튼 아일랜드 연합왕국'으로 국명을 변경했습니다(1922년 아일랜드 자유국 분리 이후 대브리튼-북아일랜드 연합왕국). 하지만 최근 영국은 다시 여러 나라로 나뉘었습니다. 이제 영국 땅을 다시 하나의 영국으로 통일하기 위해 노력해야 합니다.;;;;;;;;;;;x
capital_pop_boom;신수도;;;;;;;;;;;x
EVTDESC1512311;2013년 4월 14일, 니콜라스 마두로 대통령이 베네수엘라 대통령에 당선됐습니다. 두 후보를 제외한 득표율은 불과 1.5퍼센트였습니다. 카프릴레스는 즉시 재검표를 요구하면서 결과의 유효성을 부인했습니다. 선관위가 선거 결과에 대한 전면적인 감사를 약속하면서 4월 19일 마두로는 정식으로 대통령에 취임했습니다. 카프릴레스는 베네수엘라에서 손꼽히게 부유한 가문의 일원이었으나 가끔식 그가 행하는 저속한 언행은 차베스 대통령의 대중주의적 성향을 반영한 것입니다. 이처럼 그 또한 차베스 지지자들에게 다가가려고 노력해왔습니다.;;;;;;;;;;;x
annex_newfoundland_title;뉴펀들랜드-캐나다 통합;;;;;;;;;;;x
annex_newfoundland_desc;1949년 3월 31일 뉴펀들랜드가 캐나다에 합류했습니다. 1948년의 국민투표는 격렬했고, 영국은 캐나다와의 이해관계에 따라 캐나다와 연합을 선호하고 지지했습니다. 캐나다 서부의 원주민이자 정치가인 잭 피커실은 선거운동 기간 동안 캐나다와 함께 일했습니다. 그 섬에서 소수민족이었던 천주교는 독립을 위해 로비를 벌였습니다. 캐나다는 한 가정의 아이 각각에게 '아기 수당'를 주는 등 재정적 보조금을 제공했습니다.;;;;;;;;;;;x
renounce_african_assimilation_title;프랑스령 아프리카 동화정책 폐지;;;;;;;;;;;x
renounce_african_assimilation_desc;다양한 인구를 하나로 묶으려 하는 프랑스는 모든 이민자들을 프랑스인끼리 공유하는 형태로 균일하게 동화하려 합니다. 이것은 프랑스인을 창조하기 위해 모든 차이점을 지우는 것으로, 박애의 중요한 의미이기도 합니다. 이러한 동화는 다른나라, 예컨대 미국과는 많이 다릅니다. 미국의 동화는 20세기에 걸쳐 이민자들의 토착성을 인정하고 수용하고 축하하면서 발전했습니다. 이러한 정책은 프랑스계 아프리카인에 대해 차별을 두고 있으며, 식민지시대 이래 내려져오는 긴장을 해소하려면 이 정책을 끝내야 합니다.;;;;;;;;;;;x
EVTDESC100102;$COUNTRY$ 육군의 한 파벌이 '현재의 정치적 위기를 해결할 능력이 부족하다'며 현 정부를 끌어내리겠다는 뜻을 천명했습니다. 그들은 평화, 안정, 번영을 $COUNTRY$에 가져올 것을 약속합니다. 당연히 $COUNTRY$ 정부는 모든 형태의 정부 전복 시도에 반대하며 군대 내의 충성세력을 규합해 정변을 진압했습니다. 전면적인 내전이 국내에서 발발할 것입니다.;;;;;;;;;;;x
