party_populist_0_EGY;청년이집트당;Young Egypt Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_EGY;민족미래당;Nation's Future Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_EGY;진보당;The Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_EGY;자유연합;Liberation Rally;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_EGY;국민연합;National Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_EGY;아랍사회연합;Arab Socialist Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_3_EGY;민족민주당;National Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_4_EGY;이집트 사회민주당;Egyptian Social Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_EGY;이집트 공산당;Egyptian Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_EGY;사회연합;Coalition of Socialist Forces;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_ELS;기독민주당;Christian Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ELS;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ELS;민주변화;Democratic Change;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ELS;파라분도 마르티 민족해방전선;Farabundo Marti National Liberation Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ELS;국민통합대동맹;Grand Alliance for National Unity;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ELS;국민통합당;National Coalition Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ELS;민족공화동맹;Nationalist Republican Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ELS;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ENG;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ENG;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_ENG;기초모임;Cornerstone Group;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ENG;녹색당;Greens;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ENG;노동당;Labour Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ENG;자유민주당;Liberal Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ENG;전통토리당;Traditionalist Tories;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ENG;영국독립당;UKIP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_EQG;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_EQG;사회민주진보집합;Convergence for Social Democracy progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_EQG;사회민주집합;Convergence for Social Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_EQG;민주당;Democratic Party of Equatorial Guinea liberal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_EQG;민주당;Democratic Party of Equatorial Guinea;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_EQG;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_EQG;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ERI;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ERI;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ERI;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ERI;민주정의인민전선;People's Front for Democracy and Justice;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ERI;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ERI;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ERI;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_EST;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_EST;에스토니아 보수인민당;Conservative People's Party of Estonia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_EST;에스토니아 녹색당;Estonian Greens;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_EST;에스토니아 개혁당;Estonian Reform Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_EST;조국과 공화국을 위한 연합;Pro Patria and Res Publica Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_EST;사회민주당;Social Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_EST;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ETH;통합민주연합;Coalition for Unity and Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ETH;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ETH;인민혁명민주전선;People's Revolutionary Democratic Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ETH;국민혁명민주전선;People's Revolutionary Democratic Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ETH;오로모 연방주의자 민주운동;Oromo Federalist Democratic Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ETH;에티오피아 왕관회의;Crown Council of Ethiopia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ETH;통합에티오피아 민주군;United Ethiopian Democratic Forces;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_ETS;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_ETS;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_ETS;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_ETS;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_ETS;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_ETS;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_ETS;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_EUS;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_EUS;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_EUS;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_EUS;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_EUS;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_EUS;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_EUS;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_FAR;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_FAR;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_FAR;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_FAR;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_FAR;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_FAR;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_FAR;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_FIJ;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_FIJ;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_FIJ;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_FIJ;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_FIJ;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_FIJ;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_FIJ;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_FIN;중도당;Centre Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_nationalist_0_FIN;청백전선;Blue and White Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_big_tent_0_FIN;스웨덴 인민당;Swedish People's Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_FIN;핀단드당;Finns Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_FIN;녹색연맹;Green League;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_FIN;좌파동맹;Left Alliance;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_FIN;민족연합당;National Coalition Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_FIN;사회민주당;Social Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_FIN;기독민주당;Christian Democrats;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_FRA;유럽 생태녹색당;Europe Ecology The Greens;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_FRA;사냥, 낚시, 자연, 전통;CPNT;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_FRA;대중공화운동;Popular Republican Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_FRA;소상공인과 농민의 국민중심;CNIP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_FRA;국민전선;National Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_FRA;프랑스 공산당;French Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_FRA;사회당;Parti socialiste;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_FRA;공화연합;Rally for the Republic;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_FRA;노동자 인터내셔널 프랑스 지부;SFIO;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_FRA;프랑스 민주연합;Union for French Democracy;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_FVG;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_FVG;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_FVG;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_FVG;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_FVG;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_FVG;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_FVG;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GAB;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GAB;가봉 민주당;Gabonese Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GAB;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GAB;Rally for Gabon;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GAB;사회민주당;Social Democratic Party progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GAB;사회민주당;Social Democratic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GAB;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GAG;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GAG;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GAG;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GAG;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GAG;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GAG;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GAG;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GAL;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GAL;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GAL;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GAL;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GAL;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GAL;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GAL;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GAM;애국자재교육건설진보동맹;Alliance for Patriotic Reorientation and Construction progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GAM;애국자재교육건설동맹;Alliance for Patriotic Reorientation and Construction;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GAM;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GAM;국민조화자유당;National Reconciliation Party liberal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GAM;국민조화당;National Reconciliation Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GAM;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GAM;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GAZ;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GAZ;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GAZ;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GAZ;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GAZ;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GAZ;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GAZ;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GEO;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GEO;그루지야의 꿈;Georgian Dream;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GEO;그루지야 노동당;Georgian Labour Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GEO;신우파;New Rights;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GEO;공화당;Republican Party of Georgia;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GEO;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GEO;통합국민운동;United National Movement;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_1_GER;자유보수개혁당;ALFA;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_4_GER;독일을 위한 대안;AfD;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_1_GER;동맹 90/녹색당;Bundnis 90/Die Grunen;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_2_GER;독일을 위한 기독교도;Bundnis C;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_1_GER;독일 공산당;DKP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GER;녹색당;Die Grunen;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_2_GER;좌파당;Die Linke;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GER;자유민주당;FDP;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GER;민족민주당;Nationaldemokratische;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_2_GER;자유유권자당;Freie Waehler;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GER;독일 공산당;KPD;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_1_GER;민주사회당;Linkspartei/PDS;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_2_GER;독일 마르크스-레닌주의당;MLPD;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_3_GER;독일 국민민주당;NPD;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_GER;성서기독당;Partei Bibeltreuer Christen;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_1_GER;해적당;Piratenpartei;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_1_GER;민족민주당;Nationaldemokratische;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GER;독일 사회민주당;SPD;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GER;독일 사회주의 국가당;Sozialistische Reichspartei;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GER;기독민주/기독사회연합;Union CDU/CSU;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GGX;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GGX;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GGX;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GGX;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GGX;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GGX;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GGX;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GHA;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GHA;국민민주진보회의;National Democratic Congress progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GHA;국민민주회의;National Democratic Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GHA;신애국자유당;New Patriotic Party liberal;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GHA;신애국당;New Patriotic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GHA;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GHA;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GIB;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GIB;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GIB;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GIB;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GIB;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GIB;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GIB;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GOB;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GOB;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GOB;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GOB;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GOB;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GOB;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GOB;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GRD;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GRD;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GRD;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GRD;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GRD;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GRD;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GRD;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GRE;그리스 공산당;Communist Party of Greece;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GRE;황금새벽당;Golden Dawn;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_1_GRE;연합대중전선;United Popular Front;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GRE;민족급진연합;National Radical Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GRE;변화운동;Movement for Change;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GRE;급진좌파연합;SYRIZA;SYRIZA;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GRE;강;The River;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GRE;대중정교회연합;Popular Orthodox Rally;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GRN;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GRN;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GRN;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GRN;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GRN;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GRN;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GRN;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GUA;과테말라 진보당;Encuentro por Guatemala;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GUA;희망의 국민연합;National Unity of Hope;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GUA;민족변화연합;Nationalist Change Union;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GUA;애국당;Patriotic Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GUA;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GUA;개조민주자유당;Renewed Democratic Liberty;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GUA;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GUB;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GUB;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GUB;자유당;Liberal Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GUB;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GUB;진보당;Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GUB;사회당;Socialist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GUB;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GUI;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GUI;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GUI;기니인민 진보연합;Rally of the Guinean People progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GUI;기니인민연합;Rally of the Guinean People;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GUI;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GUI;기니 민주연합;Union of Democratic Forces of Guinea;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GUI;공화연합;Union of Republican Forces;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_liberal_0_GUY;변화동맹;Alliance for Change;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_progressive_0_GUY;인민진보국가회의;People's National Congress progressive;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_socialist_0_GUY;인민국가회의;People's National Congress;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GUY;인민진보당;People's Progressive Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_populist_0_GUY;대중당;Populist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GUY;가이아나 재조직당;ROAR;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_traditionalist_0_GUY;전통당;Traditionalist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_communist_0_GZA;공산당;Communist Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
party_conservative_0_GZA;보수당;Conservative Party;;;;;;;;;;;;;x;;;;;;;;;;;;;;;;
